Log File;Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
180901_V246_1.csv;01.09.2018 11:03;617;1938;99;Kein Fehler erkannt;0,94;2870;nan;;;;;;;
180901_V246_1.csv;01.09.2018 11:05;617;1938;99;Kein Fehler erkannt;1,02;2890;nan;;;;;;;
180901_V246_1.csv;01.09.2018 11:56;616;1935;100;Kein Fehler erkannt;0;2910;nan;;;;;;;
180901_V246_1.csv;01.09.2018 11:59;616;1935;100;Kein Fehler erkannt;0;2910;0,3;;;;;;;
180901_V246_1.csv;01.09.2018 12:20;616;1935;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 14:00;612;1922;97;Kein Fehler erkannt;2,35;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 15:00;612;1922;95;Kein Fehler erkannt;4,25;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 16:00;612;1922;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 17:00;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 18:00;602;1891;98;Kein Fehler erkannt;1,21;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 19:00;601;1888;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 20:00;600;1884;98;Kein Fehler erkannt;1,3;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 21:01;600;1884;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 22:01;597;1875;98;Kein Fehler erkannt;1,49;2930;0;;;;;;;
180906_V246_2.csv;01.09.2018 23:01;597;1875;98;Kein Fehler erkannt;1,56;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 00:01;597;1875;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 01:01;597;1875;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 02:01;596;1872;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 03:02;595;1869;99;Kein Fehler erkannt;0,75;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 04:02;595;1869;98;Kein Fehler erkannt;1,55;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 05:02;592;1859;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 06:02;589;1850;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;02.09.2018 07:02;603;1894;99;Kein Fehler erkannt;0,62;2930;0,59;;;;;;;
180906_V246_2.csv;02.09.2018 08:02;617;1938;98;Kein Fehler erkannt;1,44;2930;0,89;;;;;;;
180906_V246_2.csv;02.09.2018 09:02;630;1979;97;Kein Fehler erkannt;2,54;2930;1,48;;;;;;;
180906_V246_2.csv;02.09.2018 10:03;637;2001;100;Kein Fehler erkannt;0;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 11:03;635;1994;100;Kein Fehler erkannt;0;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 12:03;630;1979;100;Kein Fehler erkannt;0;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 13:03;630;1979;100;Kein Fehler erkannt;0;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 14:03;623;1957;97;Kein Fehler erkannt;2,98;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 15:03;625;1963;95;Kein Fehler erkannt;4,61;2930;1,77;;;;;;;
180906_V246_2.csv;02.09.2018 16:04;647;2032;100;Kein Fehler erkannt;0;2930;2,65;;;;;;;
180906_V246_2.csv;02.09.2018 17:04;633;1988;93;Kein Fehler erkannt;6,53;2930;2,65;;;;;;;
180906_V246_2.csv;02.09.2018 18:04;658;2067;100;Kein Fehler erkannt;0;2930;3,54;;;;;;;
180906_V246_2.csv;02.09.2018 19:04;664;2086;100;Kein Fehler erkannt;0;2930;3,84;;;;;;;
180906_V246_2.csv;02.09.2018 20:04;674;2117;100;Kein Fehler erkannt;0;2930;4,13;;;;;;;
180906_V246_2.csv;02.09.2018 21:04;675;2120;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;02.09.2018 22:05;675;2120;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;02.09.2018 23:05;675;2120;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 00:05;675;2120;100;Kein Fehler erkannt;0;2930;4,43;0;-245;398;161;Verstopft;;
180906_V246_2.csv;03.09.2018 01:05;675;2120;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 02:05;673;2114;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 03:05;672;2111;98;Kein Fehler erkannt;1,57;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 04:06;671;2108;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 05:06;669;2101;100;Kein Fehler erkannt;0;2930;4,43;;;;;;;
180906_V246_2.csv;03.09.2018 06:06;668;2098;100;Kein Fehler erkannt;0;2930;3,84;;;;;;;
180906_V246_2.csv;03.09.2018 07:06;666;2092;100;Kein Fehler erkannt;0;2930;3,54;;;;;;;
180906_V246_2.csv;03.09.2018 08:06;664;2086;100;Kein Fehler erkannt;0;2930;2,95;;;;;;;
180906_V246_2.csv;03.09.2018 09:06;663;2082;98;Kein Fehler erkannt;1,51;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 10:06;663;2082;98;Kein Fehler erkannt;1,44;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 11:07;662;2079;100;Kein Fehler erkannt;0;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 12:07;660;2073;100;Kein Fehler erkannt;0;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 13:07;658;2067;100;Kein Fehler erkannt;0;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 14:07;658;2067;100;Kein Fehler erkannt;0;2930;2,65;;;;;;;
180906_V246_2.csv;03.09.2018 15:07;658;2067;100;Kein Fehler erkannt;0;2930;1,77;;;;;;;
180906_V246_2.csv;03.09.2018 16:07;657;2064;98;Kein Fehler erkannt;1,15;2930;1,77;;;;;;;
180906_V246_2.csv;03.09.2018 17:08;639;2007;98;Kein Fehler erkannt;1,21;2930;0,89;;;;;;;
180906_V246_2.csv;03.09.2018 18:08;642;2016;98;Kein Fehler erkannt;1,47;2930;0,59;;;;;;;
180906_V246_2.csv;03.09.2018 19:08;642;2016;98;Kein Fehler erkannt;1,34;2930;0,3;;;;;;;
180906_V246_2.csv;03.09.2018 20:08;641;2013;98;Kein Fehler erkannt;1,44;2930;0;;;;;;;
180906_V246_2.csv;03.09.2018 21:08;640;2010;99;Kein Fehler erkannt;1,02;2930;0;;;;;;;
180906_V246_2.csv;03.09.2018 22:08;635;1994;98;Kein Fehler erkannt;1,21;2930;0;;;;;;;
180906_V246_2.csv;03.09.2018 23:09;635;1994;97;Kein Fehler erkannt;2,85;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 00:09;635;1994;94;Kein Fehler erkannt;5,94;2930;0;;;;;;-126;-126
180906_V246_2.csv;04.09.2018 01:09;638;2004;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 02:09;638;2004;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 03:09;638;2004;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 04:09;637;2001;96;Kein Fehler erkannt;3,78;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 05:10;632;1985;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 06:10;632;1985;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 07:10;632;1985;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 08:10;632;1985;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 09:10;632;1985;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 10:10;631;1982;94;Kein Fehler erkannt;5,41;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 11:11;628;1972;93;Kein Fehler erkannt;7,09;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 12:11;627;1969;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 13:11;627;1969;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 14:11;626;1966;98;Kein Fehler erkannt;1,56;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 15:11;632;1985;95;Kein Fehler erkannt;5,19;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 16:11;630;1979;94;Kein Fehler erkannt;6,2;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 17:12;618;1941;98;Kein Fehler erkannt;1,57;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 18:12;615;1932;94;Kein Fehler erkannt;6,04;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 19:12;616;1935;97;Kein Fehler erkannt;3,04;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 20:12;614;1928;99;Kein Fehler erkannt;0,94;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 21:12;612;1922;98;Kein Fehler erkannt;1,55;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 22:12;614;1928;94;Kein Fehler erkannt;5,81;2930;0;;;;;;;
180906_V246_2.csv;04.09.2018 23:13;611;1919;99;Kein Fehler erkannt;1,02;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 00:13;610;1916;98;Kein Fehler erkannt;1,15;2930;0;;;;;;-78;-121
180906_V246_2.csv;05.09.2018 01:13;610;1916;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 02:13;610;1916;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 03:13;610;1916;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 04:13;608;1910;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 05:14;605;1900;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 06:14;604;1897;98;Kein Fehler erkannt;1,57;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 07:14;603;1894;98;Kein Fehler erkannt;1,38;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 08:14;603;1894;98;Kein Fehler erkannt;1,34;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 09:14;603;1894;98;Kein Fehler erkannt;1,47;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 10:14;603;1894;99;Kein Fehler erkannt;1,02;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 11:15;603;1894;99;Kein Fehler erkannt;0,75;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 12:15;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 13:15;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 14:15;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 15:15;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 16:15;603;1894;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 17:16;589;1850;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 18:16;587;1844;98;Kein Fehler erkannt;1,49;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 19:16;587;1844;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 20:16;584;1834;98;Kein Fehler erkannt;1,26;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 21:16;584;1834;98;Kein Fehler erkannt;1,3;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 22:16;583;1831;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;05.09.2018 23:17;583;1831;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 00:17;583;1831;100;Kein Fehler erkannt;0;2930;0;;;;;;-85;-117
180906_V246_2.csv;06.09.2018 01:17;583;1831;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 02:17;582;1828;98;Kein Fehler erkannt;1,34;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 03:17;582;1828;98;Kein Fehler erkannt;1,56;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 04:18;579;1818;98;Kein Fehler erkannt;1,56;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 05:18;579;1818;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 06:18;578;1815;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 07:18;578;1815;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 08:18;578;1815;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 09:18;578;1815;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 10:19;577;1812;98;Kein Fehler erkannt;1,15;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 11:19;577;1812;98;Kein Fehler erkannt;1,44;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 12:19;577;1812;98;Kein Fehler erkannt;1,15;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 13:19;576;1809;98;Kein Fehler erkannt;1,55;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 14:19;575;1806;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 15:19;572;1796;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 16:20;570;1790;98;Kein Fehler erkannt;1,47;2930;0;;;;;;;
180906_V246_2.csv;06.09.2018 17:20;673;2114;99;Kein Fehler erkannt;0,85;2930;3,25;;;;;;;
180906_V246_2.csv;06.09.2018 18:20;809;2541;97;Kein Fehler erkannt;2,54;2930;5,9;;;;;;;
180907_V246_3.csv;06.09.2018 20:20;851;2673;98;Kein Fehler erkannt;1,09;2930;8,56;;;;;;;
180907_V246_3.csv;06.09.2018 21:20;849;2667;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;06.09.2018 22:21;847;2660;98;Kein Fehler erkannt;1,09;2930;8,56;;;;;;;
180907_V246_3.csv;06.09.2018 23:21;847;2660;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 00:21;846;2657;99;Kein Fehler erkannt;0,44;2930;8,56;0;-826;887;193;Verstopft;;
180907_V246_3.csv;07.09.2018 01:21;846;2657;98;Kein Fehler erkannt;1,57;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 02:21;846;2657;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 03:21;846;2657;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 04:22;846;2657;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 05:22;842;2645;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 06:22;840;2638;100;Kein Fehler erkannt;0;2930;8,56;;;;;;;
180907_V246_3.csv;07.09.2018 07:22;839;2635;98;Kein Fehler erkannt;1,51;2930;8,85;;;;;;;
180907_V246_3.csv;07.09.2018 08:22;837;2629;98;Kein Fehler erkannt;1,54;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 10:19;837;2629;100;Kein Fehler erkannt;0;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 11:19;835;2623;98;Kein Fehler erkannt;1,26;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 11:46;833;2616;95;Kein Fehler erkannt;5,07;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 12:46;834;2620;96;Kein Fehler erkannt;3,89;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 13:47;831;2610;100;Kein Fehler erkannt;0;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 14:47;830;2607;99;Kein Fehler erkannt;0,94;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 15:47;827;2598;99;Kein Fehler erkannt;0,62;2930;8,85;;;;;;;
180916_V247_1.csv;07.09.2018 16:47;825;2591;98;Kein Fehler erkannt;1,57;2930;6,79;;;;;;;
180916_V247_1.csv;07.09.2018 17:47;813;2554;98;Kein Fehler erkannt;1,57;2930;3,25;;;;;;;
180916_V247_1.csv;07.09.2018 18:47;813;2554;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;07.09.2018 19:47;813;2554;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;07.09.2018 20:48;812;2550;98;Kein Fehler erkannt;1,3;2930;0,3;;;;;;;
180916_V247_1.csv;07.09.2018 21:48;809;2541;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;07.09.2018 22:48;808;2538;98;Kein Fehler erkannt;1,3;2930;0,3;;;;;;;
180916_V247_1.csv;07.09.2018 23:48;807;2535;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 00:48;807;2535;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 01:48;806;2532;98;Kein Fehler erkannt;1,38;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 02:48;806;2532;98;Kein Fehler erkannt;1,57;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 03:49;806;2532;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 04:49;804;2525;98;Kein Fehler erkannt;1,3;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 05:49;800;2513;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 06:49;800;2513;100;Kein Fehler erkannt;0;2930;0,3;;;;;;;
180916_V247_1.csv;08.09.2018 07:49;796;2500;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 08:49;794;2494;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 09:49;793;2491;98;Kein Fehler erkannt;1,52;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 10:50;793;2491;99;Kein Fehler erkannt;0,62;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 11:50;790;2481;99;Kein Fehler erkannt;0,62;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 12:50;789;2478;100;Kein Fehler erkannt;0;2930;0;;;;;;;
180916_V247_1.csv;08.09.2018 12:57;795;2497;98;Kein Fehler erkannt;1,89;2950;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:04;795;2497;1;Kein Fehler erkannt;0;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:06;795;2497;1;Kein Fehler erkannt;0;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:08;795;2497;1;Kein Fehler erkannt;0;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:09;795;2497;1;Kein Fehler erkannt;0;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:11;795;2497;1;Fehler erkannt;0;2970;nan;;;;;;;
180916_V247_1.csv;08.09.2018 13:17;802;2519;100;Kein Fehler erkannt;0;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:35;799;2510;98;Kein Fehler erkannt;1,55;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:41;799;2510;98;Kein Fehler erkannt;1,26;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:45;808;2538;85;Kein Fehler erkannt;14,67;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:47;817;2566;98;Kein Fehler erkannt;1,54;2970;0;;;;;;;
180916_V247_1.csv;08.09.2018 13:50;824;2588;95;Kein Fehler erkannt;4,77;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 14:47;820;2576;98;Kein Fehler erkannt;1,34;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 15:47;820;2576;99;Kein Fehler erkannt;0,62;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 16:47;821;2579;98;Kein Fehler erkannt;1,15;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 17:47;808;2538;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 18:47;807;2535;98;Kein Fehler erkannt;1,51;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 19:47;806;2532;98;Kein Fehler erkannt;1,51;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 20:48;806;2532;98;Kein Fehler erkannt;1,49;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 21:48;805;2528;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 22:48;804;2525;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;08.09.2018 23:48;803;2522;99;Kein Fehler erkannt;0,75;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 00:48;803;2522;98;Kein Fehler erkannt;1,52;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 01:48;803;2522;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 02:48;802;2519;98;Kein Fehler erkannt;1,57;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 03:49;802;2519;98;Kein Fehler erkannt;1,09;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 04:49;801;2516;98;Kein Fehler erkannt;1,49;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 05:49;797;2503;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 06:49;794;2494;98;Kein Fehler erkannt;1,44;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 07:49;792;2488;98;Kein Fehler erkannt;1,15;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 08:49;792;2488;98;Kein Fehler erkannt;1,57;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 09:49;791;2485;98;Kein Fehler erkannt;1,34;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 10:49;791;2485;99;Kein Fehler erkannt;0,94;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 11:50;787;2472;98;Kein Fehler erkannt;1,41;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 12:50;785;2466;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 13:50;784;2463;98;Kein Fehler erkannt;1,57;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 14:50;784;2463;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 15:50;783;2459;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 16:50;779;2447;98;Kein Fehler erkannt;1,54;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 17:50;761;2390;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 18:51;756;2375;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 19:51;756;2375;99;Kein Fehler erkannt;0,44;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 20:51;750;2356;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 21:51;750;2356;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 22:51;748;2349;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;09.09.2018 23:51;748;2349;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 00:51;748;2349;100;Kein Fehler erkannt;0;2991;0;;;;;;173;173
180916_V247_1.csv;10.09.2018 01:52;746;2343;93;Kein Fehler erkannt;6,89;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 02:52;745;2340;93;Kein Fehler erkannt;7,2;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 03:52;743;2334;95;Kein Fehler erkannt;4,91;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 04:52;739;2321;98;Kein Fehler erkannt;1,38;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 05:52;735;2309;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 06:52;733;2302;98;Kein Fehler erkannt;1,44;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 07:52;732;2299;99;Kein Fehler erkannt;0,75;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 08:53;732;2299;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 09:53;730;2293;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 10:53;729;2290;99;Kein Fehler erkannt;0,85;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 11:53;729;2290;99;Kein Fehler erkannt;0,62;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 12:53;729;2290;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 13:53;724;2274;93;Kein Fehler erkannt;6,42;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 14:53;724;2274;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 15:53;721;2265;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 16:54;720;2261;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 17:54;708;2224;94;Kein Fehler erkannt;5,83;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 18:54;708;2224;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 19:54;708;2224;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 20:54;703;2208;98;Kein Fehler erkannt;1,34;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 21:54;703;2208;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 22:54;702;2205;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;10.09.2018 23:55;702;2205;100;Kein Fehler erkannt;0;2991;0;;;;;;;
180916_V247_1.csv;11.09.2018 00:55;702;2205;100;Kein Fehler erkannt;0;2991;0;;;;;;144;170
180916_V247_1.csv;11.09.2018 01:55;701;2202;98;Kein Fehler erkannt;1,38;2991;0;;;;;;;
